C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,x
0.08020573231092848,0.2630169652244806,0.23423859883827175,0.07119949584321111,0.316084066351481,0.10796816811218428,0.048193928908001095,0.09984141674342178,0.18092985091645397,0.20603144803086265,-0.29999999999999993
0.0800689077825833,0.26694941413982803,0.23608428707905058,0.07209147660062219,0.31860040955231633,0.10779012211876304,0.04813562550685117,0.10461890058216647,0.17705419164396516,0.20733439482304614,-0.29799999999999993
0.08008107773675366,0.2705838996063012,0.23828303286562189,0.07298667242900522,0.32114170969431693,0.10724645471288759,0.04814929198540639,0.10949481170299509,0.17340464607030842,0.20835640080845974,-0.29599999999999993
0.08026091443879398,0.27387913410797704,0.24081394088500438,0.07385914266667451,0.32370884992550486,0.10635363276749814,0.04822926180995256,0.11444604108868346,0.1699731474832676,0.20910053131329837,-0.29399999999999993
0.08062412425989703,0.27679868592740187,0.24364769772780132,0.07468534628114193,0.32630052503523654,0.10513346641562248,0.048366705895147355,0.11944827449580568,0.16674585445745424,0.2095770377003599,-0.2919999999999999
0.08118264255761293,0.2793116045630672,0.24674707682797034,0.0754448237385612,0.3289130018003624,0.10361287233317419,0.04854994605637623,0.12447586781805979,0.16370365054172434,0.20980236005383784,-0.29000000000000004
0.08194394135988464,0.28139287644974903,0.25006777840752736,0.07612075556154597,0.3315398885983528,0.10182356610299036,0.04876486020063324,0.129501722526589,0.16082278587181148,0.20979796086786065,-0.28800000000000003
0.08291048600414219,0.2830236927813152,0.25355956990093964,0.0767003818843005,0.33417193326078587,0.09980168355897595,0.04899536346037317,0.1344971839120355,0.15807564583023437,0.20958903799323703,-0.28600000000000003
0.08407937019063438,0.28419152065106407,0.25716767595632756,0.07717527263102099,0.336796871314112,0.09758733251120168,0.04922394776762165,0.13943198525548456,0.1554316291360432,0.2092031691568234,-0.28400000000000003
0.08544215046854009,0.284889978951579,0.26083435359404805,0.07754144377126948,0.33939934843922187,0.09522407797179257,0.04943226129228971,0.14427425990837456,0.15285811518781858,0.20866894246819895,-0.28200000000000003
0.08698489146704015,0.28511853089310507,0.26450057828636214,0.07779932119803154,0.3419609408251867,0.09275836583384413,0.0496017086818091,0.14899064058190004,0.1503214981044876,0.20801462732249534,-0.28
0.08868842277229477,0.284882014939615,0.2681077612046752,0.07795355984388042,0.3444602948706557,0.09023889178638093,0.04971405308450104,0.15354646104726463,0.147788262741907,0.20726693792455256,-0.278
0.09052879783840641,0.2841900447582505,0.27159941698509327,0.07801273138904752,0.3468734033307078,0.08771592396196481,0.04975200146258419,0.1579060701345466,0.14522607607628119,0.20644993731430994,-0.276
0.09247793531329206,0.2830563158133012,0.2749227051137473,0.07798889901208729,0.3491740286266141,0.08524058930514715,0.049699755653983844,0.16203326167721008,0.142604865838707,0.20558412338160575,-0.274
0.09450441423276831,0.2814978609909122,0.27802977615870095,0.07789710180152049,0.3513342759210633,0.08286413483481866,0.04954351298465778,0.16589181723495983,0.13989785728454607,0.20468573013897287,-0.272
0.09657438719314149,0.27953429973713684,0.2808788660279065,0.07775477444315694,0.353325309174103,0.08063717579477701,0.04927190193229968,0.16944615143816627,0.13708253862709405,0.2037662677947185,-0.27
0.0986525702604874,0.27718712442791515,0.2834350964288663,0.07758112944665653,0.35511819334221273,0.07860894311951368,0.048876340370722145,0.17266204305105415,0.13414152609636515,0.20283231435010574,-0.268
0.10070326529735768,0.27447906406151884,0.28567095677936116,0.07739652938202495,0.35668483587640615,0.07682654269426008,0.048351306256070536,0.17550742875987452,0.1310633009229736,0.20188556002502697,-0.266
0.10269136973053151,0.2714335590738272,0.2875664608878043,0.07722187535927517,0.3579989914796628,0.07533423859790152,0.04769451322197481,0.17795323163394036,0.12784279288283462,0.20092309434017516,-0.264
0.10458333054721117,0.2680743725230481,0.28910898966081877,0.07707803539303718,0.3590372864566031,0.07417277194704446,0.046906986393267625,0.17997419250013608,0.124481788411967,0.19993791471747083,-0.262
0.10634800334923192,0.2644253526424165,0.2902928478094028,0.07698533252733461,0.3597802136166121,0.07337872618800882,0.04599303675700916,0.18154967035328054,0.12098914569467921,0.19891962556096218,-0.26
0.10795738334071112,0.2605103505173814,0.2911185770200049,0.07696310790879332,0.3602130461329661,0.07298394879575656,0.04496013558008941,0.18266437753755066,0.11738080446066872,0.19785528845905961,-0.258
0.10938718278588826,0.2563532851877092,0.2915920795036334,0.07702936870158537,0.36032661938977095,0.07301503841542203,0.04381869355315839,0.18330901681491074,0.1136795843491742,0.19673037783867983,-0.256
0.1106172382745081,0.25197833760488564,0.2917236136198854,0.07720052518197024,0.36011793381880036,0.0734929055898074,0.042581752474259105,0.18348079051554061,0.10991477240221358,0.19552979242842242,-0.254
0.1116317405383558,0.24741024535080872,0.2915267270287981,0.07749121589231099,0.3595905389485817,0.07443241439921038,0.04126460025303614,0.18318375657226138,0.1061215072740196,0.19423887144711793,-0.252
0.11241928901711043,0.2426746625054091,0.29101719245399815,0.07791421471719069,0.35875466902006165,0.075842111614519,0.03988432270075165,0.18242901211752552,0.10233997479337739,0.1928443655790558,-0.25
0.11297278232805824,0.2377985440497248,0.290212006815731,0.07848040947308042,0.3576271129992,0.07772404931625597,0.03845930785389241,0.18123469213973872,0.09861443627437619,0.19133531643354956,-0.248
0.11328916375017008,0.23281051203126724,0.2891285066302307,0.0791988383254204,0.35623081587676375,0.08007370631726028,0.03700872034663275,0.17962577808062008,0.09499211712487864,0.18970380407955634,-0.246
0.11336904736068014,0.22774116151529836,0.28778364180557625,0.08007676823739703,0.35459422289094206,0.08288001307579207,0.03555196449946507,0.1776337188103087,0.09152198855782262,0.18794553003611228,-0.244
0.1132162552325245,0.2226232680001296,0.28619343709361506,0.08111979880480329,0.35275039276862724,0.08612548401254819,0.03410815524771379,0.1752958737490653,0.088253479315039,0.18606021232622055,-0.242
0.11283729890155218,0.21749186418692926,0.28437265639140236,0.08233197524623534,0.3507359192873562,0.08978646015560375,0.032695615741016266,0.17265479464908098,0.08523515706893796,0.18405177933520586,-0.24
0.11224083905768385,0.2123841622926051,0.28233467077918933,0.08371589591787698,0.34858971151860535,0.09383346374256646,0.03133141938199062,0.16975736839193373,0.08251342044382662,0.1819283596885612,-0.238
0.11143715614670129,0.2073393078752782,0.2800915175716323,0.08527280235022633,0.3463516912753612,0.09823166473713602,0.0300309922540608,0.16665384784855428,0.08013124233956932,0.17970207561283844,-0.236
0.11043766145273984,0.20239796172280156,0.27765412560125324,0.08700264323762677,0.3440614710049207,0.10294145712436521,0.028807789367587995,0.16339680121967845,0.0781270034654409,0.1773886567347373,-0.23399999999999999
0.10925447353631067,0.19760171702707127,0.275032672170934,0.0889041077775203,0.341757076336474,0.1079191403300261,0.027673055020652804,0.1600400122415143,0.07653345179338976,0.17500689954093618,-0.23199999999999998
0.10790007898455307,0.19299236915051599,0.2722370301504978,0.0909746279500132,0.3394737746705362,0.1131176982044316,0.02663567395197157,0.15663736420479576,0.07537681917412715,0.17257800438719906,-0.22999999999999998
0.1063870897050254,0.18861106418220672,0.2692772598888637,0.09321035343234944,0.33724306480581023,0.11848766480726393,0.025702116015255974,0.1532417399767561,0.07467612083589174,0.17012482673901735,-0.22799999999999998
0.10472810190801396,0.18449735969122363,0.2661641000824939,0.09560610654788769,0.3350918731042639,0.12397806286084388,0.024876473007631957,0.14990396828573785,0.07444265715273618,0.16767108209371834,-0.22599999999999998
0.10293565492238317,0.1806882362679825,0.2629094143751716,0.09815532767367248,0.33304198976656896,0.12953739737784115,0.024160582235987958,0.14667184363283572,0.07467973019859442,0.1652405447395592,-0.22399999999999998
0.10102228149698891,0.17721710140930383,0.2595265559489898,0.1008500236394912,0.3311097652470031,0.1351146838174044,0.023554227606465476,0.14358924357704855,0.0753825804754308,0.16285627922722232,-0.22199999999999998
0.09900063562119996,0.1741128280143636,0.2560306202083191,0.10368073267170758,0.32930607258515776,0.14066048739815368,0.023055405670706266,0.14069536305993477,0.07653854209303819,0.1605399403390626,-0.21999999999999997
0.0968836794492683,0.17139886832293266,0.2524385652266808,0.10663651926980329,0.32763652739342225,0.14612794811141647,0.02266064133836622,0.138024081149655,0.07812740784148196,0.15831117269986505,-0.21799999999999997
0.09468490784147206,0.16909248077117872,0.2487691901985987,0.10970501103915284,0.32610194428727,0.15147376472902363,0.022365336021720715,0.13560347132698367,0.08012198926478958,0.15618713529889722,-0.21599999999999997
0.09241858745198613,0.16720410228064436,0.2450429729552413,0.11287248701469274,0.3246989974409094,0.15665911084450096,0.022164129930113328,0.13345546240202666,0.08248885121296401,0.1541821694451987,-0.21399999999999997
0.0900999872139506,0.16573689230719343,0.2412817779183141,0.11612402355749978,0.32342104429559854,0.16165045683077806,0.022051260148595844,0.13159565348141236,0.08518919557842843,0.15230762143091667,-0.21199999999999997
0.08774557841906405,0.16468646795754174,0.23750845500112605,0.1194436997288219,0.32225906564723955,0.1664202735842296,0.02202089703313305,0.13003328318128318,0.08817986513402568,0.15057182380109996,-0.20999999999999996
0.08537318520329587,0.16404084202441524,0.23374635734614788,0.12281485944740816,0.3212026725855774,0.17094759702676154,0.022067443295257245,0.1287713505160524,0.0914144356667599,0.14898023197028906,-0.20799999999999996
0.08300206990700645,0.16378056826015788,0.23001881098480137,0.12622042306477518,0.320241131025387,0.1752184364566704,0.02218578283760814,0.12780688253975536,0.09484436299276161,0.14753570629617319,-0.20599999999999996
0.08065294220382743,0.16387909091708908,0.22634857225301314,0.1296432366192405,0.3193643576350724,0.1792260148107157,0.02237146979178466,0.12713134177653124,0.0984201509596538,0.14623892388035514,-0.20399999999999996
0.07834788578726064,0.16430328878724795,0.22275730900717125,0.13306644331670672,0.3185638464325079,0.18297083450454138,0.022620852109878607,0.12673116461285525,0.10209250717692553,0.1450888995222848,-0.20199999999999996
0.07611020145911132,0.16501419786861765,0.21926513944568923,0.1364738590627384,0.3178334926502093,0.18646056849464673,0.02293112824478893,0.1265884199825421,0.10581345491874498,0.14408359155305828,-0.19999999999999996
0.07396417038385451,0.16596789150558702,0.21589025789885183,0.13985033240169584,0.3171702890540453,0.18970978226912266,0.023300339674363634,0.12668157570700167,0.10953737234551693,0.14322056581098463,-0.19799999999999995
0.07193474579176343,0.16711649248386362,0.21264867068755886,0.1431820691817176,0.3165748790763762,0.19273949833851625,0.023727306026508816,0.12698635763694188,0.1132219337930893,0.14249768982471234,-0.19599999999999995
0.07004718530887334,0.16840928814952863,0.20955405755798287,0.14645690372945872,0.3160519602517086,0.19557662019207808,0.024211513102598184,0.1274766842069039,0.11682893225947102,0.14191382932488653,-0.19399999999999995
0.06832663919542946,0.1697939171854603,0.20661776582769048,0.14966450123699993,0.31561053993235766,0.19825323737069575,0.024752966956310397,0.12812565615798543,0.12032496723209679,0.14146952044787367,-0.19199999999999995
0.0667977119783882,0.17121759521439947,0.20384893580837368,0.1527964802668141,0.31526405261729795,0.2008058370969883,0.02535202918699296,0.12890657808388634,0.12368198747561565,0.14116759332063136,-0.18999999999999995
0.06548401622135192,0.17262834589514392,0.20125474786452136,0.1558464494881526,0.31503035407250746,0.20327445066330407,0.02600924962641533,0.12979398527130384,0.12687768415348522,0.14101372598505377,-0.18799999999999994
0.06440773749994481,0.17397620461995703,0.1988407741371379,0.1588099585959758,0.3149316115142383,0.20570176443922866,0.026725212573479047,0.1307646462760841,0.1298957354837622,0.14101691166477626,-0.18599999999999994
0.06358922910727942,0.1752143632865575,0.19661141193432866,0.1616843693920797,0.31499411136633976,0.20813222591169217,0.02750041166878711,0.1317985091025883,0.132725909818881,0.1411898270056686,-0.18399999999999994
0.06304665371168083,0.1763002268802841,0.19457037138567218,0.1644686587578549,0.3152480065216515,0.2106111746581129,0.02833516647345121,0.1328795570762794,0.13536403937745742,0.1415490939233736,-0.18199999999999994
0.06279568726719409,0.17719635572337172,0.19272118737243776,0.16716317025835106,0.31572702378734036,0.21318402666600877,0.029229590961271708,0.1339965398681545,0.13781188163721989,0.1421154328452209,-0.17999999999999994
0.06284929809526003,0.17787127117351065,0.1910677250510791,0.16976933497631133,0.31646814952329116,0.21589553807569736,0.030183620642311344,0.13514354596785144,0.14007688943091348,0.14291371021237895,-0.17799999999999994
0.0632176113773375,0.1783001072032841,0.18961464943028727,0.17228938455725704,0.31751130771038366,0.21878917138064738,0.031197101142203008,0.13632038547095257,0.14217191390713277,0.14397288788447754,-0.17599999999999993
0.06390786648025394,0.17846509555541457,0.18836783227951764,0.17472608014365143,0.3188990401717093,0.22190658352707565,0.032269937024597024,0.13753275650994826,0.14411486659423278,0.14532588634638982,-0.17399999999999993
0.06492447171828558,0.17835587790105828,0.18733467388567437,0.1770824798164206,0.320676193789184,0.22528725136315947,0.03340229573061923,0.13879217505718291,0.14592836774824536,0.14700937715632822,-0.17199999999999993
0.06626915845265802,0.17796964444919836,0.18652432251525633,0.1793617644206145,0.32288961467439187,0.22896824564343748,0.03459485797507276,0.14011565605833803,0.147639407932643,0.14906352272427104,-0.16999999999999993
0.067941233924161,0.177311104550886,0.18594778052336206,0.18156713744488895,0.3255878446987762,0.23298416042720133,0.035849103011540484,0.14152514366111235,0.14927904837569228,0.15153168313569643,-0.16799999999999993
