P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,x
2.451475053740135e-05,6.663556734510778e-05,0.0010422971887221687,0.019018793304074206,2.680982414588235e-12,0.03611668661536458,0.004289616599949036,0.0033446274034453125,3.7959839191760204e-05,0.007918350060793085,0.43199999999999994
1.7839616907310832e-05,5.0033108827306345e-05,0.000827244899590331,0.016781713557446336,1.5548224934523548e-12,0.035960418317111546,0.0036123042001182143,0.002883778902222708,2.7912464929673526e-05,0.006680857197863417,0.43399999999999994
1.2903945936878926e-05,3.733606258681914e-05,0.0006525575906956642,0.014718711857147002,8.960018333176355e-13,0.0358675856534457,0.003023795455961991,0.002470567327057852,2.0400985281043366e-05,0.00560232070341907,0.43599999999999994
9.27753056735371e-06,2.7689451994775438e-05,0.0005116108276772594,0.012831571162838349,5.130710224296809e-13,0.035836208001220796,0.0025159871508033476,0.0021030613574866755,1.4820960459320598e-05,0.004669113450724554,0.43799999999999994
6.629933290396149e-06,2.04084697744152e-05,0.0003986493947745713,0.01111892780415713,2.919348062963827e-13,0.03586319879614025,0.0020808420277620143,0.0017788024117958538,1.070205502891675e-05,0.0038674517803231564,0.43999999999999995
4.709199176833973e-06,1.4949009178044596e-05,0.0003087221290477374,0.009576694303337085,1.6505678817136803e-13,0.03594457942978611,0.0017105362449577213,0.0014949407888048786,7.680990814875778e-06,0.003183710400513606,0.44199999999999995
3.3246084086891815e-06,1.0882185410275346e-05,0.00023761005414443874,0.008198504737885587,9.27298096578979e-14,0.0360757383579824,0.0013975799858628988,0.0012483627156583033,5.479240855652946e-06,0.0026046850391743138,0.44399999999999995
2.3328351506384877e-06,7.872590241371941e-06,0.00018175138335728666,0.006976164606835059,5.176582962454142e-14,0.036251719033143406,0.0011349112659688656,0.0010358052373284994,3.884818133761075e-06,0.002117801872335192,0.44599999999999995
1.626943445824583e-06,5.659958528463946e-06,0.0001381663386666884,0.005900089451715685,2.8714695061466854e-14,0.03646751784721784,0.0009159640245907992,0.0008539568595922654,2.7375524536684234e-06,0.0017112751795625525,0.44799999999999995
1.1277182989493553e-06,4.043890349450651e-06,0.00010438411327178463,0.004959719141787573,1.582711897553357e-14,0.03671837207991864,0.0007347124221195343,0.0006995427754339038,1.9173004975061562e-06,0.0013742165924549435,0.44999999999999996
7.768973482407085e-07,2.871260749340791e-06,7.837371987183513e-05,0.004143897582753993,8.66833292545805e-15,0.037000018013656905,0.0005856938706968579,0.0005693943264939155,1.3345923688849594e-06,0.0010967007043797827,0.45199999999999996
5.319327511905262e-07,2.0259551377107313e-06,5.8479937059867506e-05,0.003441210483872703,4.7174228350250774e-15,0.037308900931961174,0.000464013716642463,0.0004605030496121366,9.232785691156916e-07,0.0008697927214178962,0.45399999999999996
3.6197227171126864e-07,1.4205871609421941e-06,4.336510505387033e-05,0.002840276576873808,2.5509914357366748e-15,0.03764232159359513,0.00036533468382570037,0.0003700602186372991,6.348011310479274e-07,0.0006855443038908998,0.45599999999999996
2.448019747706478e-07,9.898831021461392e-07,3.195713610873886e-05,0.0023299902055642706,1.3707165477493165e-15,0.03799850780606291,0.00028585420461056747,0.00029548320901817763,4.337692897391739e-07,0.0005369638381542344,0.45799999999999996
1.6453992200780943e-07,6.854489822094682e-07,2.3403795179270594e-05,0.0018997154118330067,7.318469615012902e-16,0.038376604660116956,0.0002222726401662044,0.0002344302917828134,2.945721132166357e-07,0.00041796716162598684,0.45999999999999996
1.0991077838452927e-07,4.7167073529990065e-07,1.7033069249778364e-05,0.0015394334769617492,3.8826333108467774e-16,0.03877658251217311,0.00017175515818078455,0.00018480561595311237,1.988071107918703e-07,0.0003233143149171028,0.46199999999999997
7.29655609934193e-08,3.225319896608477e-07,1.2319272667011713e-05,0.001239847310693263,2.0467533013597776e-16,0.039199067546768794,0.00013188972638664587,0.00014475618085189995,1.3334464179987267e-07,0.0002485372855025887,0.46399999999999997
4.813936764476401e-08,2.191665893359033e-07,8.854422370965582e-06,0.0009924471141739743,1.0721046937744814e-16,0.03964510532538604,0.00010064332553139953,0.00011266255176747358,8.888299686250197e-08,0.0001898630032663359,0.46599999999999997
3.15634131580873e-08,1.4799305247989872e-07,6.324351747892311e-06,0.0007895423978594747,5.580087878700208e-17,0.040115872743282675,7.631811249626416e-05,8.712495486539352e-05,5.887860856479154e-08,0.00014413510605494934,0.46799999999999997
2.0566723742492398e-08,9.930510568673242e-08,4.489005445487036e-06,0.0006242657493724217,2.88586895843765e-17,0.04061235791462294,5.750889551071052e-05,6.694622054970384e-05,3.876042619349567e-08,0.00010873725917840489,0.47
1.3318043614297909e-08,6.621601638156405e-08,3.166360861275796e-06,0.0004905537680353874,1.4830080223228916e-17,0.041135030385510966,4.3062936154480164e-05,5.111284760195606e-05,2.535760853536891e-08,8.152012175229419e-05,0.472
8.5705094280974e-09,4.3874662908600886e-08,2.219446973108495e-06,0.0003831103676009348,7.572535737057538e-18,0.041683525508681415,3.204277939196458e-05,3.8775249906250906e-05,1.6485932819117303e-08,6.0733429490410585e-05,0.474
5.481009806902704e-09,2.8888297739263244e-08,1.545970661836091e-06,0.0002973572537033959,3.8421093952967844e-18,0.0422563666703425,2.3692540934821963e-05,2.9228037056419733e-05,1.065126350282737e-08,4.4964123065069425e-05,0.476
3.4833670336287946e-09,1.8901042548119727e-08,1.0701088176286613e-06,0.00022937586309370705,1.9369942131673578e-18,0.04285074731093,1.7407854418630117e-05,2.1890980210756884e-05,6.838614630498922e-09,3.308100030807473e-05,0.478
2.1999849633549336e-09,1.228863193607764e-08,7.360766656927774e-07,0.00017584445845518983,9.703240017353994e-19,0.043462391407092786,1.2709499530018834e-05,1.629113275708265e-05,4.363266072073079e-09,2.4186009575874665e-05,0.48
1.3807632642199315e-09,7.93914405768055e-09,5.031353626228224e-07,0.00013397344954092324,4.829862227868993e-19,0.04408550646613087,9.220594105356643e-06,1.20464164402112e-05,2.7664901130233368e-09,1.7572025815545553e-05,0.482
8.611823223301272e-10,5.096765759801229e-09,3.41752471525694e-07,0.0001014413947112133,2.388811627906547e-19,0.04471283740392091,6.647134319442905e-06,8.85084993756271e-06,1.743082040357679e-09,1.2686752070616951e-05,0.484
5.337585020758891e-10,3.2513600382731124e-09,2.3067574361688895e-07,7.633355463459512e-05,1.173972560883971e-19,0.04533582328702701,4.761602263203486e-06,6.461488829798196e-06,1.0913784038052456e-09,9.102257114607776e-06,0.486
3.287500866524602e-10,2.0610259990431963e-09,1.5472272963216409e-07,5.708434185317948e-05,5.732744237975246e-20,0.045944852226866714,3.3893238215514115e-06,4.687062379735679e-06,6.79046260165407e-10,6.489583432371316e-06,0.488
2.0121297140904225e-10,1.2982208543651071e-09,1.0312566800912267e-07,4.24245486180201e-05,2.7816050976446036e-20,0.04652960315332457,2.3972461030207855e-06,3.3782313241121864e-06,4.198436735211759e-10,4.597827707104749e-06,0.49
1.2238067935880027e-10,8.125669359736465e-10,6.830279871031783e-08,3.133384696969254e-05,1.3410852519651441e-20,0.04707945720029713,1.6848073372284634e-06,2.4193491636267934e-06,2.57951456026289e-10,3.2370977853714364e-06,0.492
7.396638377618344e-11,5.053752579829194e-10,4.4953959504793616e-08,2.2998740303984123e-05,6.424584334145279e-21,0.04758395640885852,1.176588277622442e-06,1.7215840581644037e-06,1.5748835498935235e-10,2.26477634534004e-06,0.494
4.442408621526176e-11,3.123287311167629e-10,2.940044054816329e-08,1.677590139673554e-05,3.0581667038919402e-21,0.04803328373956412,8.164585346666229e-07,1.2172462054316566e-06,9.55470039342534e-11,1.5745640862797374e-06,0.496
2.6513267182712397e-11,1.9180147834566649e-10,1.910710654666927e-08,1.2160651956482802e-05,1.4464535708566651e-21,0.04841873624652181,5.629604616444703e-07,8.551634715265281e-07,5.7602592133090734e-11,1.0878275258399467e-06,0.498
1.572413437166792e-11,1.1703964327766918e-10,1.2339285758935923e-08,8.760215302313452e-06,6.797900730943647e-22,0.04873316286461797,3.8570449281155826e-07,5.969533162681592e-07,3.450814067439681e-11,7.468331817246004e-07,0.5
9.266744854849893e-12,7.09666127319411e-11,7.918409983655864e-09,6.271297896282445e-06,3.174474787483021e-22,0.048971339647795806,2.625811405511041e-07,4.1404935464132577e-07,2.0542533655806195e-11,5.095070760981094e-07,0.502
5.42678872086153e-12,4.275769459905149e-11,5.049376003239858e-09,4.461518196066195e-06,1.4729752961855054e-22,0.04913025840407984,1.7762474220524502e-07,2.853542664557632e-07,1.2151720894994996e-11,3.4541333140401474e-07,0.504
3.158000799159578e-12,2.559839380717222e-11,3.1995444438506314e-09,3.1541940238694012e-06,6.791181591504647e-23,0.04920930932260107,1.193915614042038e-07,1.954056621137649e-07,7.1428476887119015e-12,2.3269628670078785e-07,0.506
1.826138067351546e-12,1.5228198799259792e-11,2.0145974154415426e-09,2.2160145354255883e-06,3.111152591571901e-23,0.04921034409790559,7.973945391046591e-08,1.3295676283870513e-07,4.172087272539374e-12,1.557759923837269e-07,0.508
1.049314189377672e-12,9.001625538194142e-12,1.2604833343816625e-09,1.5471530896900006e-06,1.4161953604079558e-23,0.049137612862609516,5.2917779515889265e-08,8.988852141556257e-08,2.421488481211752e-12,1.0362667466967812e-07,0.51
5.991376620322986e-13,5.287241714565526e-12,7.836708827074181e-10,1.0734171529639192e-06,6.405465739636896e-24,0.048997575516978024,3.489458461365328e-08,6.03835380728606e-08,1.396552162250638e-12,6.850177365417127e-08,0.512
3.3993468219231793e-13,3.085833412777001e-12,4.841469198867452e-10,7.400762334694665e-07,2.8787487339886956e-24,0.04879859533822612,2.2863457507187465e-08,4.030448636823182e-08,8.003434836095545e-13,4.499772505573872e-08,0.514
1.9165087999692868e-13,1.7895761545802478e-12,2.9721219210686245e-10,5.070552094370987e-07,1.2855297376529994e-24,0.048550529607705034,1.4885131391320739e-08,2.6730602088794955e-08,4.557629207428472e-13,2.937223976295335e-08,0.516
1.0736714607920231e-13,1.03124445400992e-12,1.8130142255181096e-10,3.4522571436305213e-07,5.70408042002484e-25,0.04826423798501333,9.629191268795807e-09,1.761507945505821e-08,2.578955064993378e-13,1.905200232971946e-08,0.518
5.976901138384063e-14,5.904813331180983e-13,1.0989555699634189e-10,2.3357072312199937e-07,2.5148618240558567e-25,0.047951034117096496,6.18946134037081e-09,1.1534027623243778e-08,1.450072476250084e-13,1.2280061460836662e-08,0.52
3.306158599154866e-14,3.3595663736832676e-13,6.619155863684939e-11,1.5703605934119004e-07,1.101710351076375e-25,0.047622109212600246,3.9531323992968716e-09,7.504087393046847e-09,8.101693023166408e-14,7.865314930741733e-09,0.522
1.8172436929558e-14,1.8992940772534527e-13,3.9615749598429e-11,1.049166636152595e-07,4.795626899864243e-26,0.04728795785281067,2.5087358077859013e-09,4.851044902364655e-09,4.497809310378133e-14,5.005951905177172e-09,0.524
9.925297019138857e-15,1.0669218125185044e-13,2.3559996372760796e-11,6.965496653375819e-08,2.0741867240737442e-26,0.04695783607778951,1.5819515990321424e-09,3.115969666582296e-09,2.481215950665217e-14,3.166004563129415e-09,0.526
5.3865877014116905e-15,5.95530280426447e-14,1.3922714954993858e-11,4.595372493729827e-08,8.914041914586197e-27,0.04663927982193803,9.91187487235011e-10,1.988710941854143e-09,1.3600832522314349e-14,1.9897112003307963e-09,0.528
2.904844651341955e-15,3.302976505841002e-14,8.175481510464932e-12,3.012651520276441e-08,3.806498928781197e-27,0.0463377082291157,6.170814261201355e-10,1.2611612564592873e-09,7.408034574189049e-15,1.2425719442755532e-09,0.53
1.5565753810276933e-15,1.820275117943376e-14,4.770268180287346e-12,1.962615388630034e-08,1.6151052726054293e-27,0.0460561315027227,3.817270154422841e-10,7.946759927680923e-10,4.009371550854303e-15,7.710905640439507e-10,0.532
8.28809327007678e-16,9.967770855574416e-15,2.7657420223998283e-12,1.2705104614724929e-08,6.809259889891373e-28,0.04579497706798292,2.3463176882255686e-10,4.97542382046972e-10,2.156178245252369e-15,4.754895146041792e-10,0.534
4.385059861372062e-16,5.423605568386171e-15,1.5933799736330354e-12,8.172909738180115e-09,2.852481340118486e-28,0.04555204132305477,1.4329927282692176e-10,3.0952133103861595e-10,1.1521986426167072e-15,2.913584275210135e-10,0.536
2.305324589399475e-16,2.9322890867370105e-15,9.12147915067959e-13,5.224314121312916e-09,1.1873244719206662e-28,0.04532256754013567,8.696093297877156e-11,1.9132494752314762e-10,6.117919098293817e-16,1.7740452446300515e-10,0.538
1.2042691754373366e-16,1.5752653408947656e-15,5.18858398915046e-13,3.3184458568498733e-09,4.910657157080895e-29,0.045099443953289055,5.243571839829409e-11,1.1750954285985414e-10,3.2278484174322375e-16,1.0733754492752026e-10,0.54
6.250997074588539e-17,8.408693667587129e-16,2.932712938502348e-13,2.0945554421355266e-09,2.0180563340102424e-29,0.04487351011332103,3.141614515374141e-11,7.171255334602628e-11,1.6922127279637867e-16,6.453389574174485e-11,0.542
3.224100702813913e-17,4.459959081538837e-16,1.647126132120125e-13,1.3137099523643903e-09,8.240438517293787e-30,0.04463395452582736,1.870255908470223e-11,4.3484827385486763e-11,8.815128115183434e-17,3.855429603213716e-11,0.544
1.6523454506869134e-17,2.3505008530942875e-16,9.192216655066465e-14,8.187597783720616e-10,3.343417597006719e-30,0.04436878266865564,1.1062963660197056e-11,2.6199972187364497e-11,4.5628227269939126e-17,2.288789013049834e-11,0.546
8.414444477268934e-18,1.2308831604645385e-16,5.0974062838881834e-14,5.070628616462959e-10,1.3478888663700493e-30,0.0440653318764906,6.502256545303021e-12,1.5684996475158506e-11,2.34676356880537e-17,1.3501631720441318e-11,0.548
4.2577663763193736e-18,6.404715202343837e-17,2.8087519074559597e-14,3.1204293263749404e-10,5.399339210968389e-31,0.0437108083586405,3.797333544979781e-12,9.330148066004468e-12,1.1993207747815064e-17,7.91432184045649e-12,0.55
2.140767204166868e-18,3.3113806196095774e-17,1.5378436645123434e-14,1.908152718473694e-10,2.149067766125526e-31,0.04329282176609985,2.203511385075979e-12,5.514589145657235e-12,6.090194758721156e-18,4.60985806185782e-12,0.552
1.0695172086080048e-18,1.7011569952628954e-17,8.366527307994303e-15,1.1594637215664683e-10,8.499286881701941e-32,0.042799894146501066,1.2704970077007855e-12,3.2386073916565036e-12,3.072956145745189e-18,2.6681316300308697e-12,0.554
5.309288654261264e-19,8.683712558530332e-18,4.5228490285963095e-15,7.000765175804088e-11,3.339932275211347e-32,0.04222192265036518,7.278697746182212e-13,1.88983531001469e-12,1.5406730076676418e-18,1.5345189757226386e-12,0.556
2.61887431884881e-19,4.404453057457764e-18,2.4294745470728452e-15,4.200270487919273e-11,1.3041139566223876e-32,0.04155057875437229,4.1433852893485934e-13,1.0957465978110021e-12,7.675260240262256e-19,8.769645967010756e-13,0.558
